,index,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,mean_clicks,sum_clicks
347,347,0,1,2566592,0,8,0,9,1,0,60,0,2,3.511627906976744,1359.0
348,348,0,1,2569324,1,8,0,9,0,0,120,0,3,4.333333333333333,26.0
350,350,0,1,2574583,1,12,2,7,1,0,60,0,2,4.41588785046729,1890.0
351,351,0,1,2576122,1,5,0,7,0,0,60,0,3,2.9411764705882355,250.0
352,352,0,1,2578995,0,11,0,1,0,0,60,1,2,2.779874213836478,1326.0
353,353,0,1,2586560,0,0,2,8,1,0,60,0,2,3.9849108367626886,2905.0
354,354,0,1,2594139,0,9,0,5,0,0,60,0,2,6.185430463576159,1868.0
355,355,0,1,2598871,0,0,0,8,1,0,60,0,2,3.73224043715847,2049.0
356,356,0,1,2599352,0,6,0,3,0,0,120,0,2,3.5365853658536586,1160.0
357,357,0,1,2600688,1,11,0,2,0,0,60,0,2,3.9863013698630136,582.0
358,358,0,1,2606098,0,1,0,9,0,0,60,0,2,2.4797979797979797,491.0
359,359,0,1,2613116,0,3,2,1,1,0,60,0,2,4.473484848484849,1181.0
360,360,0,1,2617002,0,12,0,8,0,0,60,0,2,3.482269503546099,1473.0
361,361,0,1,2620584,1,11,0,4,0,0,60,1,1,3.1724137931034484,92.0
362,362,0,1,2639449,1,1,0,1,0,0,120,0,2,2.6303630363036303,797.0
363,363,0,1,2639540,0,5,0,9,1,0,60,0,2,2.489226869455006,1964.0
364,364,0,1,2639641,1,7,2,3,1,0,120,0,2,3.251592356687898,2042.0
365,365,0,1,2641155,1,1,2,5,1,0,60,0,2,3.091798344620015,4109.0
366,366,0,1,2643002,0,9,0,8,1,0,60,0,2,3.104591836734694,2434.0
367,367,0,1,2645733,0,9,0,4,0,0,180,0,2,2.9392265193370166,1596.0
368,368,0,1,2649826,1,0,2,6,1,0,60,0,0,3.824583866837388,5974.0
369,369,0,1,2650282,1,3,0,0,1,0,60,0,2,2.4653846153846155,641.0
370,370,0,1,2664024,1,7,1,9,1,0,60,0,2,2.8055555555555554,808.0
371,371,0,1,2666246,1,5,0,9,0,0,60,0,2,2.6493506493506493,612.0
372,372,0,1,2669816,1,12,0,9,0,0,60,0,1,2.0437956204379564,280.0
373,373,0,1,2671132,1,3,1,2,2,0,60,0,2,5.446559297218156,3720.0
374,374,0,1,2676809,0,4,1,1,0,0,150,0,1,2.3059701492537314,309.0
375,375,0,1,2678643,0,8,0,8,0,0,60,0,2,3.929553264604811,2287.0
376,376,0,1,2685865,0,1,2,3,0,0,60,0,2,3.206150341685649,2815.0
377,377,0,1,2688067,1,0,0,1,0,0,60,0,2,3.8533333333333335,289.0
378,378,0,1,2689958,1,0,0,4,1,0,60,0,0,2.2528669724770642,3929.0
379,379,0,1,2691206,0,11,0,5,0,0,60,0,0,2.784242424242424,2297.0
380,380,0,1,2691244,1,8,0,4,1,0,180,0,2,2.107142857142857,472.0
381,381,0,1,2694424,1,0,0,7,1,0,120,0,2,3.3609561752988046,4218.0
382,382,0,1,2698257,1,1,2,6,0,0,120,0,2,2.838951310861423,758.0
383,383,0,3,6516,1,6,1,8,2,0,60,0,2,4.216012084592145,2791.0
384,384,0,3,24734,0,8,2,6,0,0,60,0,2,2.1695652173913045,499.0
385,385,0,3,26192,0,0,0,6,1,0,60,0,0,3.3732928679817906,2223.0
386,386,0,3,28061,1,12,2,4,1,0,60,0,2,2.3981900452488687,1590.0
387,387,0,3,31600,0,9,0,4,0,0,60,0,2,3.4047619047619047,429.0
388,388,0,3,46844,1,4,1,3,1,0,60,0,2,2.0238095238095237,340.0
389,389,0,3,52765,0,12,2,0,1,0,120,0,2,3.8043143297380584,4938.0
390,390,0,3,55104,0,11,0,6,0,0,60,0,2,2.8136882129277567,1480.0
391,391,0,3,58071,1,0,1,9,2,0,60,0,2,4.61188369152971,3648.0
392,392,0,3,58316,0,10,0,7,0,0,120,0,2,3.0760095011876483,1295.0
393,393,0,3,62487,0,1,0,1,0,0,60,0,2,2.501831501831502,683.0
394,394,0,3,63165,1,7,0,8,1,0,60,0,2,2.6666666666666665,912.0
395,395,0,3,65002,0,0,0,7,0,1,60,0,1,2.5,5.0
396,396,0,3,70011,0,6,1,4,0,0,60,0,2,3.4931731294374657,6396.0
397,397,0,3,75255,1,5,0,4,0,0,120,0,2,2.8528528528528527,950.0
398,398,0,3,79403,1,8,2,8,1,0,60,0,3,5.165217391304348,1782.0
399,399,0,3,85092,0,9,2,3,0,0,60,0,2,2.8663793103448274,665.0
400,400,0,3,85144,1,6,0,5,1,0,60,0,2,2.1578947368421053,656.0
401,401,0,3,85302,1,3,2,8,1,0,60,0,2,3.2995658465991315,2280.0
402,402,0,3,87431,1,7,2,1,1,0,60,0,3,3.9507389162561575,802.0
403,403,0,3,94961,1,8,2,7,1,1,60,0,2,2.8603174603174604,901.0
404,404,0,3,95755,1,7,2,9,0,0,60,0,3,3.0,381.0
405,405,0,3,101116,0,0,2,6,1,0,60,0,2,2.6722054380664653,1769.0
406,406,0,3,107489,0,3,1,2,0,0,60,0,2,3.0684253915910964,3722.0
407,407,0,3,108872,1,3,1,8,2,0,60,0,2,3.6047120418848166,1377.0
408,408,0,3,109155,0,8,1,9,0,0,60,0,2,3.430681818181818,3019.0
409,409,0,3,111512,1,10,0,4,0,0,60,0,1,3.06993006993007,439.0
410,410,0,3,117818,0,3,0,4,1,0,60,0,2,3.6609071274298057,1695.0
411,411,0,3,119902,0,9,0,6,1,0,60,0,3,3.978494623655914,2590.0
412,412,0,3,121349,0,9,0,4,1,1,60,0,2,5.008869179600887,2259.0
413,413,0,3,124064,0,7,0,6,0,0,120,0,0,2.755735492577598,2042.0
414,414,0,3,125018,1,8,1,7,1,0,60,0,2,3.5749185667752443,2195.0
415,415,0,3,129955,1,11,0,5,0,1,60,0,3,3.747863247863248,877.0
416,416,0,3,130034,0,0,0,6,1,0,60,0,2,2.8880126182965298,1831.0
417,417,0,3,130547,0,8,0,7,1,0,60,0,2,3.6184971098265897,1252.0
418,418,0,3,130636,1,7,0,1,0,0,60,0,2,2.6141732283464565,332.0
419,419,0,3,131390,1,0,0,9,1,0,60,0,2,2.9622641509433962,157.0
420,420,0,3,133816,0,8,0,7,1,0,60,0,2,4.4543429844097995,4000.0
421,421,0,3,133922,1,4,2,0,0,0,60,0,2,2.371900826446281,574.0
422,422,0,3,135335,0,0,2,2,0,1,120,0,3,1.7777777777777777,16.0
423,423,0,3,135400,0,7,2,9,1,1,60,1,2,3.4731182795698925,323.0
424,424,0,3,135471,1,0,2,9,1,0,60,0,0,3.5796875,2291.0
425,425,0,3,139033,1,7,0,9,1,0,60,0,1,2.7526132404181185,790.0
426,426,0,3,141377,1,9,0,9,0,1,210,0,2,2.9757281553398056,613.0
427,427,0,3,141506,1,6,0,2,1,0,60,0,1,3.074074074074074,415.0
428,428,0,3,146503,1,0,2,3,1,0,120,1,2,1.7607655502392345,368.0
429,429,0,3,147756,1,4,2,6,0,1,120,0,2,3.0580110497237567,1107.0
430,430,0,3,148993,0,5,0,3,1,1,60,1,2,2.713091922005571,1948.0
431,431,0,3,149741,0,6,0,2,1,0,60,0,2,3.956081081081081,2342.0
432,432,0,3,149962,1,11,0,6,0,0,60,0,2,2.0434782608695654,141.0
433,433,0,3,151587,0,10,0,0,0,0,120,0,3,2.2739726027397262,166.0
434,434,0,3,152668,0,8,2,9,0,0,60,0,3,3.1742738589211617,765.0
435,435,0,3,155984,0,0,2,7,0,1,120,0,2,3.0962566844919786,1737.0
436,436,0,3,158707,0,7,0,8,0,0,60,0,3,5.296875,4746.0
437,437,0,3,159954,1,1,0,4,1,1,60,0,3,2.673780487804878,877.0
438,438,0,3,164944,0,0,0,4,0,0,60,1,2,2.272727272727273,1300.0
439,439,0,3,165226,0,10,0,3,0,0,60,0,1,4.871559633027523,1062.0
440,440,0,3,167961,1,9,1,7,2,0,60,0,2,3.46742671009772,2129.0
441,441,0,3,174024,1,4,0,1,1,0,60,0,2,4.561797752808989,812.0
442,442,0,3,174094,0,7,2,3,1,0,60,1,2,4.306939501779359,4841.0
443,443,0,3,174745,0,1,0,7,1,0,60,0,2,4.92354740061162,1610.0
444,444,0,3,175447,1,3,0,5,1,0,60,0,2,3.0402252614641996,3779.0
445,445,0,3,175772,0,0,1,9,1,0,270,0,3,5.285464098073555,3018.0
446,446,0,3,183057,1,10,2,9,0,0,60,0,2,3.292490118577075,833.0
447,447,0,3,185350,1,12,2,1,1,0,60,0,1,2.5934065934065935,236.0
448,448,0,3,188278,1,12,0,7,1,1,60,0,2,2.789617486338798,3063.0
449,449,0,3,199636,1,0,0,3,1,0,60,0,2,3.5859375,1836.0
450,450,0,3,199897,1,1,1,1,1,0,60,0,2,3.01980198019802,2135.0
451,451,0,3,200804,1,8,0,9,0,0,60,0,2,2.9245283018867925,930.0
452,452,0,3,205494,1,9,1,3,1,0,60,0,2,4.740425531914894,1114.0
453,453,0,3,228021,1,6,0,4,1,0,60,0,0,3.2694805194805197,4028.0
454,454,0,3,228383,1,12,1,5,0,0,60,0,2,4.562141491395794,2386.0
455,455,0,3,232307,1,8,2,5,1,0,60,0,2,3.7142857142857144,702.0
456,456,0,3,235068,0,1,2,3,1,0,60,0,2,3.7833109017496636,2811.0
457,457,0,3,235507,1,12,0,9,0,1,180,0,2,2.129740518962076,1067.0
458,458,0,3,236875,1,11,0,4,0,0,60,0,2,1.7179487179487178,201.0
459,459,0,3,237274,1,12,0,1,0,0,60,0,2,2.49691738594328,2025.0
460,460,0,3,243510,0,9,2,6,0,0,60,0,1,2.758793969849246,549.0
461,461,0,3,244246,0,7,0,6,0,0,60,0,2,3.211764705882353,1365.0
462,462,0,3,248581,0,11,0,4,0,0,60,0,0,3.7248062015503876,2883.0
463,463,0,3,252073,0,12,0,3,1,0,120,0,2,2.5292397660818713,865.0
464,464,0,3,254625,1,10,0,2,1,0,60,0,0,3.1741214057507987,1987.0
465,465,0,3,258587,1,9,0,1,1,0,60,0,0,5.195754716981132,6609.0
467,467,0,3,260623,1,7,2,4,0,0,60,0,2,2.923076923076923,1178.0
468,468,0,3,263251,1,0,0,4,1,0,60,0,2,4.6103896103896105,2485.0
469,469,0,3,263543,1,0,2,9,1,0,60,0,2,2.340675477239354,1594.0
471,471,0,3,266524,0,8,0,3,0,0,240,0,2,1.9617486338797814,359.0
472,472,0,3,268733,1,0,0,3,0,1,120,0,1,3.0,3.0
473,473,0,3,273346,1,1,2,7,1,0,60,0,2,3.146747352496218,2080.0
474,474,0,3,274947,1,0,2,4,0,0,120,0,3,2.5353535353535355,251.0
475,475,0,3,275674,0,3,0,2,0,0,60,0,3,3.381877022653722,2090.0
476,476,0,3,275792,0,0,1,5,0,0,60,0,2,2.3091603053435112,605.0
477,477,0,3,277123,0,1,0,7,1,0,60,0,1,2.768041237113402,537.0
478,478,0,3,277880,0,7,0,6,0,1,120,0,3,1.7142857142857142,12.0
479,479,0,3,281077,0,0,1,5,0,0,60,0,2,2.4453551912568305,895.0
480,480,0,3,281636,0,11,0,2,0,0,60,0,2,2.98,2682.0
481,481,0,3,285315,1,0,1,7,0,0,60,0,2,3.363372093023256,1157.0
482,482,0,3,287040,0,0,0,4,1,0,90,0,2,3.257183908045977,2267.0
483,483,0,3,287204,1,6,0,0,0,0,60,0,2,3.6462450592885376,1845.0
484,484,0,3,287210,1,6,0,7,1,0,60,0,2,3.7005649717514126,3275.0
485,485,0,3,288994,1,6,0,3,0,0,120,0,1,4.466666666666667,134.0
486,486,0,3,289449,1,1,1,9,1,0,60,0,2,3.219277108433735,1336.0
487,487,0,3,290164,0,6,1,3,1,0,60,0,2,4.111189801699717,5805.0
488,488,0,3,292525,1,8,0,7,0,0,60,0,2,2.3208955223880596,311.0
489,489,0,3,292775,1,7,0,4,0,0,60,0,2,2.75,1859.0
490,490,0,3,293824,0,9,0,5,1,0,60,0,2,4.367606412382532,7901.0
491,491,0,3,294496,1,5,0,1,1,0,60,1,2,2.562162162162162,1422.0
492,492,0,3,294655,1,10,0,7,1,0,60,0,1,4.049270072992701,2219.0
493,493,0,3,295060,1,0,0,7,0,0,60,0,1,1.8313856427378965,1097.0
494,494,0,3,295075,1,8,1,7,2,0,60,0,2,5.701388888888889,1642.0
495,495,0,3,296424,1,6,0,3,1,0,60,0,2,2.9173838209982788,1695.0
496,496,0,3,298034,1,6,0,7,1,0,120,0,1,4.470744680851064,1681.0
497,497,0,3,298838,0,12,0,7,0,0,60,0,2,2.9216757741347905,1604.0
498,498,0,3,301967,1,9,0,2,0,0,60,0,2,1.6637931034482758,193.0
499,499,0,3,302476,1,7,0,7,0,0,60,0,0,2.7044410413476263,1766.0
500,500,0,3,303521,0,2,0,2,1,0,60,0,2,6.738476011288805,7163.0
501,501,0,3,303985,0,6,1,7,0,1,60,0,2,2.7214285714285715,381.0
502,502,0,3,304465,0,11,0,5,0,0,60,0,2,3.442829457364341,3553.0
503,503,0,3,306646,1,8,0,8,0,0,60,0,2,2.0,144.0
504,504,0,3,309142,0,8,0,9,1,0,60,0,2,2.3045267489711936,560.0
505,505,0,3,310412,0,3,0,4,1,0,60,0,2,4.9872068230277184,2339.0
506,506,0,3,311235,1,9,0,5,1,0,60,0,2,3.528700906344411,1168.0
507,507,0,3,311659,1,0,0,7,0,0,120,0,1,2.5454545454545454,112.0
508,508,0,3,313937,1,6,1,8,1,0,60,0,2,3.7791644058600107,6965.0
509,509,0,3,315076,1,12,0,0,0,0,60,0,2,2.6973684210526314,1435.0
510,510,0,3,315744,1,6,0,9,1,0,60,0,0,4.037069726390115,4574.0
511,511,0,3,323370,0,11,0,3,0,0,120,0,2,3.1346998535871156,2141.0
513,513,0,3,328024,1,12,0,1,1,0,60,0,2,3.9934640522875817,2444.0
515,515,0,3,329659,0,0,0,3,0,0,60,1,1,3.006172839506173,487.0
516,516,0,3,330594,1,9,2,5,0,0,60,0,2,2.674358974358974,1043.0
517,517,0,3,331358,0,8,1,9,1,1,60,0,0,3.5394957983193276,4212.0
518,518,0,3,332884,1,10,0,6,0,0,60,0,2,2.148631029986962,1648.0
519,519,0,3,334441,1,3,1,6,0,0,60,0,1,2.1603053435114505,283.0
520,520,0,3,335247,1,9,0,8,0,0,60,0,2,2.4552845528455283,604.0
521,521,0,3,335764,0,7,0,2,0,1,60,0,2,2.549689440993789,1642.0
522,522,0,3,337748,0,12,0,3,0,0,120,0,3,2.90625,93.0
523,523,0,3,338407,1,1,0,6,1,0,60,0,2,2.783505154639175,270.0
524,524,0,3,341876,1,0,1,1,0,0,120,0,3,3.568,1784.0
525,525,0,3,342007,0,11,1,7,0,1,60,0,2,3.320809248554913,2298.0
526,526,0,3,345440,1,8,1,9,0,0,60,0,2,2.323943661971831,165.0
528,528,0,3,346118,0,0,0,2,1,0,120,0,2,3.4653465346534653,700.0
529,529,0,3,348275,1,6,1,4,1,0,120,0,3,3.1142857142857143,545.0
530,530,0,3,348807,1,1,0,8,1,0,60,0,2,2.4285714285714284,425.0
531,531,0,3,350156,1,9,0,3,0,0,120,0,2,1.8481848184818481,560.0
532,532,0,3,350939,1,0,2,8,0,0,60,0,2,3.1570796460176993,1427.0
533,533,0,3,351336,0,1,0,1,0,0,60,0,2,2.210772833723653,944.0
534,534,0,3,353665,1,8,0,7,1,0,60,0,2,2.248587570621469,398.0
535,535,0,3,354170,0,10,0,0,0,0,60,0,1,3.0191693290734825,945.0
536,536,0,3,356170,1,5,1,3,0,0,60,0,2,3.1604938271604937,768.0
537,537,0,3,358182,1,8,2,8,0,0,120,0,2,3.1630615640599,1901.0
538,538,0,3,364957,0,0,1,7,1,0,60,0,2,3.3225152129817443,1638.0
539,539,0,3,369834,1,11,0,6,0,0,60,0,3,2.6082474226804124,1265.0
540,540,0,3,371710,1,6,1,1,0,0,60,0,2,4.8764415156507415,2960.0
541,541,0,3,373872,0,8,0,4,0,0,60,0,2,4.186301369863013,1528.0
543,543,0,3,375646,1,3,0,4,0,0,120,0,2,2.4534412955465585,606.0
544,544,0,3,377546,1,0,0,5,0,0,120,1,0,2.3680456490727533,1660.0
545,545,0,3,381642,0,5,0,2,0,0,60,0,3,2.3933209647495364,1290.0
546,546,0,3,382095,1,8,2,5,0,0,60,0,2,2.9974937343358397,2392.0
547,547,0,3,383180,0,8,0,7,0,0,60,0,3,3.532258064516129,657.0
548,548,0,3,383600,1,6,0,7,0,0,60,0,2,3.7371134020618557,725.0
549,549,0,3,383723,1,0,1,9,2,0,60,0,2,3.674146341463415,7532.0
550,550,0,3,384203,1,6,1,2,0,0,120,0,2,4.287841191066997,5184.0
551,551,0,3,384725,0,0,2,9,1,0,60,0,2,4.021496130696475,4677.0
552,552,0,3,387533,1,6,1,5,1,0,60,0,1,3.832167832167832,1096.0
553,553,0,3,387954,0,8,0,6,1,0,60,0,3,5.267326732673268,532.0
554,554,0,3,388147,0,9,0,1,1,0,300,0,1,2.94,441.0
555,555,0,3,390890,1,6,0,0,0,1,90,0,2,2.2948717948717947,358.0
556,556,0,3,391249,1,8,1,9,1,0,60,0,0,3.4750656167979,2648.0
557,557,0,3,396599,0,8,2,6,0,0,120,1,1,3.1295180722891565,1039.0
558,558,0,3,396655,0,8,2,4,0,0,180,1,1,1.8188976377952757,462.0
559,559,0,3,398171,0,9,0,7,0,0,120,0,2,2.9514348785871967,1337.0
560,560,0,3,398349,0,1,1,7,0,0,60,0,2,3.347622759158223,4295.0
561,561,0,3,400147,1,7,2,6,1,0,60,0,2,2.0736196319018405,338.0
562,562,0,3,400682,0,3,0,2,0,0,60,0,2,3.1366336633663368,1584.0
563,563,0,3,401404,1,11,0,9,0,0,180,0,2,3.0482758620689654,1326.0
565,565,0,3,402727,0,0,0,6,0,0,60,1,2,2.1122448979591835,414.0
566,566,0,3,402961,0,5,2,8,1,0,60,0,2,4.1371480472297915,4555.0
567,567,0,3,404356,0,7,0,9,0,0,60,0,2,3.31629392971246,2076.0
568,568,0,3,406671,1,9,0,8,1,0,60,0,2,2.793103448275862,405.0
569,569,0,3,406682,1,7,1,7,2,0,60,0,0,3.405940594059406,2752.0
570,570,0,3,409100,1,7,1,8,1,0,60,0,2,3.745704467353952,2180.0
571,571,0,3,409703,1,0,0,3,0,0,120,0,2,4.0519480519480515,2808.0
572,572,0,3,410092,0,5,0,0,1,0,60,0,2,3.3564356435643563,339.0
573,573,0,3,411971,1,2,0,4,0,0,60,0,2,3.9698795180722892,1318.0
574,574,0,3,415969,1,11,1,0,1,1,60,0,1,1.4871794871794872,58.0
575,575,0,3,418731,1,2,0,7,0,0,90,0,1,1.7887323943661972,127.0
576,576,0,3,421455,0,4,0,5,0,0,60,0,2,2.633273703041145,1472.0
577,577,0,3,424577,1,3,1,1,0,0,120,0,2,4.223076923076923,2196.0
579,579,0,3,431025,1,0,0,9,0,0,150,0,1,2.857142857142857,300.0
580,580,0,3,439305,1,7,0,6,1,0,60,0,2,3.1597938144329896,613.0
581,581,0,3,440319,0,11,0,2,0,0,60,0,3,2.5900383141762453,676.0
582,582,0,3,442064,0,9,1,7,0,0,120,0,2,2.627450980392157,402.0
583,583,0,3,442132,1,9,1,2,0,0,60,0,2,2.0952380952380953,176.0
584,584,0,3,446108,1,9,0,7,0,0,120,0,2,2.434903047091413,879.0
585,585,0,3,447481,1,2,0,7,0,0,60,0,2,2.5397350993377485,767.0
586,586,0,3,468120,1,11,2,5,0,0,120,0,1,2.0350877192982457,116.0
587,587,0,3,468694,1,8,0,9,0,0,120,0,3,3.0127388535031847,473.0
588,588,0,3,470588,1,7,1,9,1,1,60,0,3,3.453125,442.0
589,589,0,3,470982,0,0,1,2,1,1,120,0,2,3.6908212560386473,1528.0
590,590,0,3,476603,1,10,0,0,0,0,120,0,0,2.8980891719745223,1365.0
591,591,0,3,481022,1,1,0,2,0,0,180,0,1,1.462962962962963,79.0
592,592,0,3,483800,0,12,0,3,0,0,120,0,2,3.1740139211136893,1368.0
593,593,0,3,484897,0,9,0,9,0,0,120,0,2,2.512367491166078,711.0
594,594,0,3,485962,0,0,1,7,0,0,120,0,2,2.41025641025641,1034.0
596,596,0,3,488990,1,9,0,8,1,0,60,0,2,3.0084745762711864,710.0
597,597,0,3,500113,1,7,0,7,0,0,120,0,2,3.427536231884058,473.0
598,598,0,3,503889,0,12,0,3,0,0,60,0,2,2.6587412587412587,1901.0
599,599,0,3,514526,1,3,2,1,0,0,120,1,3,2.25,45.0
600,600,0,3,518808,0,6,1,9,0,0,60,0,2,4.44,1443.0
601,601,0,3,522482,0,6,1,7,0,0,90,0,3,2.409090909090909,212.0
602,602,0,3,527100,1,11,1,7,0,0,120,0,0,3.449056603773585,914.0
603,603,0,3,527801,1,9,2,9,1,0,120,0,1,2.9754901960784315,607.0
604,604,0,3,533068,1,8,1,9,0,0,60,0,2,2.6357615894039736,398.0
605,605,0,3,537081,0,6,1,1,0,0,120,0,1,2.145320197044335,871.0
606,606,0,3,544253,1,3,0,6,1,0,120,0,2,3.13969571230982,2270.0
607,607,0,3,548120,1,3,1,8,0,0,60,0,2,2.1671159029649596,804.0
608,608,0,3,561467,0,8,0,8,0,0,90,0,3,3.4318181818181817,453.0
610,610,0,3,569505,0,1,1,6,1,0,60,0,0,3.5414920368818104,4225.0
611,611,0,3,570317,1,10,0,7,0,0,120,0,2,3.229559748427673,1027.0
612,612,0,3,574505,0,11,1,4,0,0,120,0,2,3.7117903930131004,850.0
613,613,0,3,588477,1,12,1,2,0,0,60,0,2,4.2275693311582385,5183.0
614,614,0,3,593846,1,8,1,5,0,0,120,0,3,3.49812734082397,934.0
615,615,0,3,593987,0,0,1,7,1,0,180,0,1,4.136476426799008,1667.0
616,616,0,3,596288,0,6,1,7,0,0,120,0,2,2.640845070422535,375.0
617,617,0,3,598070,0,3,0,1,0,0,60,0,3,3.0,3.0
618,618,0,3,603834,0,6,1,5,0,0,90,0,2,2.772357723577236,341.0
620,620,0,3,608440,0,8,1,5,1,0,120,0,3,3.74,187.0
622,622,0,3,623840,1,0,0,0,0,0,120,0,2,3.95,2370.0
623,623,0,3,626240,1,8,1,3,0,0,120,0,2,2.296875,588.0
624,624,0,3,628088,1,7,0,7,0,0,60,1,3,3.437086092715232,519.0
625,625,0,3,628312,0,7,1,8,0,0,120,0,3,2.75,77.0
626,626,0,3,630142,1,0,0,9,0,0,120,0,3,3.1597222222222223,455.0
627,627,0,3,637665,0,8,1,9,0,0,60,0,2,3.081611570247934,2983.0
628,628,0,3,639053,1,4,0,6,0,0,120,0,2,2.215909090909091,195.0
629,629,0,3,642878,1,9,1,7,0,0,60,0,3,4.070422535211268,578.0
630,630,0,3,648130,1,12,0,8,0,0,240,0,3,2.456043956043956,447.0
631,631,0,3,676546,1,6,1,8,0,0,120,0,3,2.8157894736842106,321.0
632,632,0,3,677186,1,7,1,7,0,0,60,0,2,2.9859154929577465,636.0
633,633,0,3,677281,1,10,0,8,0,0,60,0,1,2.0655737704918034,126.0
635,635,0,3,687698,1,12,1,2,0,0,120,0,2,2.175,174.0
637,637,0,3,696578,1,8,1,6,0,0,60,0,3,6.776422764227642,1667.0
638,638,0,3,721259,0,8,2,5,2,1,60,0,3,4.808013355592655,2880.0
639,639,0,3,852847,1,9,0,6,2,0,60,0,1,2.585714285714286,181.0
640,640,0,3,998493,0,8,0,9,2,0,60,0,2,5.067312348668281,10464.0
641,641,0,3,1045203,1,10,2,0,1,0,60,0,2,4.256626506024096,3533.0
642,642,0,3,1112555,0,8,0,3,1,0,60,0,2,3.2486486486486488,2404.0
643,643,0,3,1183831,1,9,1,7,2,0,60,0,3,4.019971469329529,2818.0
644,644,0,3,1268696,1,9,1,8,1,0,60,0,2,2.6721311475409837,326.0
645,645,0,3,1336190,1,3,1,8,2,0,60,0,2,4.0355731225296445,1021.0
646,646,0,3,1352868,1,12,0,2,1,1,60,0,2,2.848563968668407,1091.0
647,647,0,3,1398979,0,8,0,9,2,0,60,0,3,3.2758397932816536,5071.0
648,648,0,3,1456619,1,9,0,9,1,1,60,0,3,3.7354497354497354,706.0
650,650,0,3,1471214,1,1,0,6,1,0,60,0,2,4.315985130111524,1161.0
651,651,0,3,1472925,0,0,2,4,1,1,60,1,2,3.7092198581560285,523.0
652,652,0,3,1484804,0,11,0,4,1,0,60,0,2,3.0546218487394956,1454.0
653,653,0,3,1511033,1,10,0,5,1,0,60,0,2,3.446700507614213,679.0
654,654,0,3,1576513,0,1,0,6,1,0,60,0,0,6.273852295409181,15716.0
655,655,0,3,1609002,0,1,0,7,1,0,60,0,2,2.79291553133515,1025.0
656,656,0,3,1629771,1,7,0,6,1,0,60,0,0,2.309734513274336,522.0
657,657,0,3,1676594,1,3,1,8,2,0,60,0,3,4.0227272727272725,177.0
658,658,0,3,1686551,0,6,0,4,1,0,60,0,3,2.547244094488189,647.0
659,659,0,3,1689639,0,7,2,6,1,0,60,0,3,3.3727598566308243,1882.0
660,660,0,3,1715896,1,8,0,8,1,0,60,0,2,3.779516358463727,5314.0
661,661,0,3,1721270,1,7,2,5,1,0,90,0,2,3.443396226415094,730.0
662,662,0,3,1757766,0,5,0,3,1,0,60,0,2,4.281452658884565,3301.0
663,663,0,3,1773377,1,3,0,9,1,0,60,0,2,2.755813953488372,711.0
664,664,0,3,1799111,1,6,0,6,1,0,60,0,2,2.574561403508772,1174.0
665,665,0,3,1818673,0,6,1,2,1,0,120,0,1,2.7768595041322315,336.0
666,666,0,3,1839386,0,12,2,3,1,0,60,0,3,3.08955223880597,207.0
667,667,0,3,1926668,1,3,2,3,1,0,60,0,2,3.8281535648994516,2094.0
668,668,0,3,1947156,0,7,0,4,1,0,60,0,2,3.0455212922173276,2074.0
669,669,0,3,1967783,0,8,0,7,1,0,60,1,2,3.5648604269293926,2171.0
670,670,0,3,1970390,1,11,2,0,1,1,120,0,2,3.7435367114788005,3620.0
671,671,0,3,1975209,1,7,2,4,1,0,60,0,2,4.223926380368098,2754.0
672,672,0,3,2010232,0,6,0,8,0,0,60,0,2,3.8570093457943924,4127.0
673,673,0,3,2045084,1,5,1,4,1,0,120,0,1,3.0754716981132075,326.0
674,674,0,3,2057803,1,3,2,5,1,0,60,0,2,3.965197215777262,3418.0
675,675,0,3,2073016,0,3,2,3,1,1,60,0,1,2.3066666666666666,173.0
676,676,0,3,2085209,0,4,1,4,1,0,60,0,2,3.9484316852737904,7427.0
677,677,0,3,2086400,1,6,0,7,1,0,60,0,2,2.618548990276739,3501.0
678,678,0,3,2139353,1,3,0,5,1,1,60,0,2,3.171830985915493,1126.0
679,679,0,3,2148681,0,1,2,4,1,0,90,0,2,4.502879078694818,2346.0
680,680,0,3,2158048,0,2,0,4,1,0,60,0,3,5.095808383233533,851.0
681,681,0,3,2158196,0,9,2,3,1,0,120,0,3,3.1445086705202314,544.0
682,682,0,3,2165164,0,9,2,1,0,0,60,0,2,2.7756849315068495,1621.0
683,683,0,3,2168833,1,9,2,5,1,0,60,0,3,1.6666666666666667,20.0
684,684,0,3,2207874,0,11,2,5,0,0,120,0,1,3.0813953488372094,265.0
685,685,0,3,2240349,1,9,2,2,1,0,60,0,2,3.512994350282486,3109.0
686,686,0,3,2244332,1,5,0,2,1,0,60,0,0,5.64416429442863,13879.0
687,687,0,3,2273119,0,11,0,3,0,0,60,0,3,2.5,105.0
688,688,0,3,2277857,0,11,0,7,1,0,60,0,2,3.6059379217273952,2672.0
689,689,0,3,2297896,0,11,0,7,1,0,60,0,2,2.7211538461538463,566.0
690,690,0,3,2313257,1,3,0,3,1,0,360,0,3,2.8,28.0
691,691,0,3,2318055,1,10,0,9,1,1,60,0,2,3.4451097804391217,1726.0
692,692,0,3,2330254,1,3,2,4,1,0,60,0,2,3.210526315789474,2867.0
693,693,0,3,2355470,1,1,0,8,1,0,120,0,2,2.0970873786407767,216.0
